SKU,Description,Style/Color,Vendor,Vendor Description,OnHand Qty,OnHand Curr Cost,OnHand Value,OnHand Weeks,MTD Qty,MTD Sales,MTD Markdowns,MTD MD Pct,MTD Profit,MTD GP Pct,MTD Turns,MTD ROI Pct,MTD Sell Thru,Age_FirstRec,Age_LastRec,Comment
84096BPR       ,BlumUsfPolyaBIJOU U ,POLY/MORA ,KORU,KORUS SALES,2,39.69,79.38,0.9,1,0.02,191.28,956400,-39.67,-198350,4.8,-480,33.3,278,25,
84356RYBL      ,BlumUsfPolyBIJOU U  ,POLY/ROYA ,KORU,KORUS SALES,4,39.69,158.76,1.7,1,0.02,191.28,956400,-39.67,-198350,2.7,-267,20,144,25,
BR4043N1WH     ,BraziUsfPolyMAMIA U ,POLY/BLAN ,KORU,KORUS SALES,12,41.89,502.68,5.1,1,0.03,303.45,1011500,-41.86,-139533.3,1,-96,7.7,144,73,
BR4069PNOCL    ,BraziUsfPolyMAMIA U ,POLY/CORA ,KORU,KORUS SALES,14,41.89,586.46,6,1,0.03,303.45,1011500,-41.86,-139533.3,0.8,-83,6.7,144,85,
99925NV        ,BraziUsfNyloLACY U  ,NYLO/AZUL ,UNIO,UNION HOSIER,1,48.51,48.51,0.4,1,0.03,312.14,1040466.7,-48.48,-161600,8,-800,50,143,140,
89095BK        ,BraziEstaPolyKORUS U,POLY/NEGR ,KORU,KORUS SALES,13,66.14,859.82,5.6,1,0.03,312.14,1040466.7,-66.11,-220366.7,0.9,-89,7.1,143,15,
89095GYPK      ,BraziEstaPolyKORUS U,POLY/GRIS ,KORU,KORUS SALES,7,66.14,462.98,3,1,0.03,312.14,1040466.7,-66.11,-220366.7,1.6,-160,12.5,143,139,
BR4043N1PR     ,BraziUsfPolyMAMIA U ,POLY/MORA ,KORU,KORUS SALES,19,41.89,795.91,4.1,2,0.06,606.9,1011500,-83.72,-139533.3,1.2,-120,9.5,144,12,
1315TPBKWH     ,BlusClCasMcRENEE U  ,POLY/DISE ,SOCO,"SO COOL, INC",3,185.23,555.69,0.4,3,450,"1,050.00",233.3,-105.69,-23.5,8,-152,50,145,93,
LMF7023ASSTBK  ,MoldeUsfNyloKALIY U ,NYLO/NEGR ,KORU,KORUS SALES,4,66.14,264.56,0.9,2,0.02,518.24,2591200,-132.26,-661300,4.8,-480,33.3,278,52,
BA3202WH       ,BlusClCasMcBLUPE U  ,POLY/BLAN ,MINE,MINE EDGE,5,200.94,"1,004.70",0,0,-155.22,155.22,-100,-155.22,100,0,-185,0,147,112,
24002NRSV      ,BraziUsfPolyALWAY U ,POLY/ROSA ,KORU,KORUS SALES,18,92.6,"1,666.80",1.5,5,303.6,"1,213.80",399.8,-159.4,-52.5,2.9,-101,21.7,144,25,
24002WWH       ,BraziUsfPolyALWAY U ,POLY/BLAN ,KORU,KORUS SALES,53,92.6,"4,907.80",4.5,5,303.6,"1,213.80",399.8,-159.4,-52.5,1.1,-37,8.6,144,15,
B02MT          ,VestCacClSmCATWA U  ,POLY/DISE ,CATW,CATWALK,15,277.8,"4,167.00",0,0,-215.22,215.22,-100,-215.22,100,0,-62,0,147,55,
