SKU,Description,Style/Color,Vendor,Vendor Description,OnHand Qty,OnHand Curr Cost,OnHand Value,OnHand Weeks,MTD Qty,MTD Sales,MTD Markdowns,MTD MD Pct,MTD Profit,MTD GP Pct,MTD Turns,MTD ROI Pct,MTD Sell Thru,Age_FirstRec,Age_LastRec,Comment
30600NV        ,ChaqCxUsfM34BECOO U ,RAYO/AZUL ,BECO,BE COOL,15,310.87,"4,663.05",1.6,4,"1,695.64","1,695.68",100,452.16,26.7,2.8,103,21.1,147,49,
T4436BKKH      ,BlusCvCasMcKLAXO U  ,NYLO/ENCA ,KLAX,KLAXONS,6,257.96,"1,547.76",1.3,2,967.82,414.78,42.9,451.9,46.7,3.4,300,25,146,25,
IP6366CL       ,JumpLargCcaBotIRIS U,POLY/CORA ,IRIS,IRIS,2,198.43,396.86,0.4,2,846.1,362.6,42.9,449.24,53.1,8,906,50,147,55,
HM1102DBL      ,VestCarCcaSmJCNJQ V ,ALGD/PREL ,JCNJ,JCNJQ,4,320.6,"1,282.40",0.9,2,"1,089.56",466.96,42.9,448.36,41.2,4.8,336,33.3,74,25,
W7127          ,JeanCaTuPanCESTT U  ,ALGD/2P2B ,CEST,C EST TOI,1,233.53,233.53,0.1,3,"1,148.28",664.77,57.9,447.69,39,14.4,920,75,148,25,
QT1471JD       ,BlusClCasMmZENAN U  ,POLY/JADE ,ZENA,ZENANA,1,129.64,129.64,0.1,3,832.7,208.18,25,443.78,53.3,14.4,1643,75,143,25,
T1390RDBK      ,BlusCcaCuaMlACTIV U ,ALGD/CUAD ,ACTI,ACTIVE USA,3,171.97,515.91,0.4,3,958.68,410.88,42.9,442.77,46.2,8,687,50,148,37,
6212PNVWH      ,BlusClCasMcFRESH U  ,POLY/RAYA ,FREH,FRESHMINT,0,251.35,0,0,2,943.48,404.34,42.9,440.78,46.7,24,2104,100,145,55,
T4427BBG       ,BlusClCasMmCELIN U  ,RAYO/VINO ,KLAX,KLAXONS,1,251.35,251.35,0.2,2,943.48,404.34,42.9,440.78,46.7,12,1052,66.7,146,25,
HT4324BK       ,BlusClFieMlCHOCO V  ,POLY/NEGR ,CHOC,CHOCOLATE,7,264.6,"1,852.20",1.5,2,967.82,414.78,42.9,438.62,45.3,3,249,22.2,52,4,
CT7776BKGY     ,BlusClCasMlPINKB V  ,RAYO/DISE ,XPIK,PINK BERRY,0,168.81,0,0,2,776.08,136.96,17.6,438.46,56.5,24,3117,100,72,29,
SK148OFWH      ,BlusClCasMlDIVA V   ,POLY/BLAN ,DIVA,DIVA USA,2,173.66,347.32,0.3,3,958.68,410.88,42.9,437.7,45.7,10.3,864,60,73,39,
TA8704JD       ,BlusClCasMcMINE U   ,POLY/JADE ,MINE,MINE EDGE,3,155.57,466.71,0.4,3,903.9,387.39,42.9,437.19,48.4,8,749,50,147,25,
J9923PK        ,ChaqCvZipMlACTIV V  ,POLY/ROSA ,ACTI,ACTIVE USA,5,300.56,"1,502.80",1.1,2,"1,038.26",692.18,66.7,437.14,42.1,4,291,28.6,75,25,
FSW125TL       ,BlusClCasM34DIVA V  ,RAYO/TEAL ,DIVA,DIVA USA,11,187.02,"2,057.22",1.6,3,995.22,426.51,42.9,434.16,43.6,2.9,223,21.4,73,60,
T1547BK        ,BlusCvCasMlACTIV V  ,POLY/NEGR ,ACTI,ACTIVE USA,2,187.02,374.04,0.3,3,995.22,426.51,42.9,434.16,43.6,10.3,796,60,75,25,
WJ760DK        ,BlusCcaBotMlCESTT U ,JEAN/DARK ,CEST,C EST TOI,3,266.9,800.7,0.6,2,967.82,414.78,42.9,434.02,44.8,6,488,40,148,44,
T11565ANVWH    ,BlusCvUsfM34IJOAH V ,RAYO/PUNT ,IJOA,I JOAH,0,260.49,0,0,1,691.3,0,0,430.81,62.3,24,3969,100,72,47,
JA1399WN       ,BlusCvCasM34MINE V  ,POLY/VINO ,MINE,MINE EDGE,0,176.55,0,0,3,958.68,410.88,42.9,429.03,44.8,24,1944,100,73,25,
TA8687GN       ,BlusClCasSmMINE V   ,POLY/VERD ,MINE,MINE EDGE,0,176.55,0,0,3,958.68,410.88,42.9,429.03,44.8,24,1944,100,73,25,
597TPHBLBE     ,BlusCvCasSmRENEE V  ,POLY/ARAB ,SOCO,SO COOL,2,271.38,542.76,0.4,2,967.82,414.78,42.9,425.06,43.9,8,627,50,52,40,
6523PRD        ,BlusClCasSmFINDM V  ,POLY/ROJO ,FIND,FIND ME,8,271.38,"2,171.04",1.7,2,967.82,414.78,42.9,425.06,43.9,2.7,209,20,52,25,
6523PRYL       ,BlusClCasSmFINDM V  ,POLY/ROYA ,FIND,FIND ME,11,271.38,"2,985.18",2.4,2,967.82,414.78,42.9,425.06,43.9,2,157,15.4,52,34,
T11565BNVCRM   ,BlusCcBotM3/4IJOAH V,RAYO/AZUL ,IJOA,I JOAH,5,271.38,"1,356.90",1.1,2,967.82,414.78,42.9,425.06,43.9,4,313,28.6,51,25,
DV1095NV       ,ChaqCvUsfM34DVDN U  ,ALGD/AZUL ,DVDN,DV DN CLOTHI,20,272.05,"5,441.00",4.3,2,967.82,414.78,42.9,423.72,43.8,1.1,89,9.1,145,17,
DV1095RY       ,ChaqCvUsfM34DVDN U  ,ALGD/ROYA ,DVDN,DV DN CLOTHI,1,272.05,272.05,0.2,2,967.82,414.78,42.9,423.72,43.8,12,935,66.7,146,50,
DV1095WN       ,ChaqCvUsfM34DVDN U  ,ALGD/VINO ,DVDN,DV DN CLOTHI,9,272.05,"2,448.45",1.9,2,967.82,414.78,42.9,423.72,43.8,2.4,187,18.2,146,23,
T5122WHBK      ,BlusCcRaySmDRESS U  ,POLY/RAYA ,DRES,DRESS CODE,2,150.5,301,0.4,2,724.34,310.44,42.9,423.34,58.4,8,1125,50,147,67,
T5122WHRY      ,BlusCcRaySmDRESS U  ,POLY/RAYA ,DRES,DRESS CODE,9,150.5,"1,354.50",1.9,2,724.34,310.44,42.9,423.34,58.4,2.4,338,18.2,147,45,
TA8973WN       ,BlusClCasUsfMlMINE V,POLY/VINO ,MINE,MINE EDGE,6,202.71,"1,216.26",1.3,2,827.81,206.97,25,422.39,51,3.4,357,25,73,37,
JR7220DGY      ,JumpCortUsfZENAN U  ,LINE/GRIS ,ZENA,ZENANA,4,244.73,978.92,0.9,2,911.82,390.78,42.9,422.36,46.3,4.8,414,33.3,143,25,
6086BG         ,BlusClCasMlYABES V  ,POLY/VINO ,YABE,YABES,8,244.24,"1,953.92",1.7,2,906.96,388.7,42.9,418.48,46.1,2.7,228,20,51,38,
84356PK        ,BlumUsfPolyBIJOU U  ,POLY/ROSA ,KORU,KORUS SALES,-2,39.69,-79.38,-0.2,4,573.92,191.28,33.3,415.16,72.3,24,6276,200,144,82,
CT7712BKFU     ,BlusClCasMmPINKB V  ,RAYO/DISE ,XPIK,PINK BERRY,2,162.99,325.98,0.3,3,903.9,387.39,42.9,414.93,45.9,10.3,873,60,72,54,
35401WHYL      ,FaldRodPolyDECO V   ,POLY/DISE ,DECS,DECO STYLE,3,496.63,"1,489.89",1.3,1,910,390,42.9,413.37,45.4,3.4,285,25,49,43,
354025RYYL     ,FaldRodPolyDECO V   ,POLY/ROSA ,DECS,DECO STYLE,3,496.63,"1,489.89",1.3,1,910,390,42.9,413.37,45.4,3.4,285,25,49,40,
TA3069BK       ,PantCaTuPdeMINE U   ,POLY/NEGR ,MINE,MINE EDGE,2,226.87,453.74,0.3,3,"1,093.83",468.78,42.9,413.22,37.8,10.3,624,60,936,25,
T1271OFWH      ,BlusClCasM34SUGAR U ,RAYO/BLAN ,ACTI,ACTIVE USA,2,152.13,304.26,0.3,3,867.39,371.73,42.9,411,47.4,10.3,926,60,148,25,
DV1063BK       ,ChaqCvUsfM34DVDN U  ,ALGD/NEGR ,DVDN,DV DN CLOTHI,4,219.96,879.84,1.7,1,630.43,0,0,410.47,65.1,2.7,498,20,146,110,
BE3831BL       ,BlusCcaBotSmPAPER U ,JEAN/AZUL ,XPAM,PAPERMOON,19,238.12,"4,524.28",4.1,2,882.6,378.26,42.9,406.36,46,1.2,102,9.5,147,4,
GP2100RY       ,PantCiTuPdeJCNJQ U  ,ALGD/ROYA ,JCNJ,JCNJQ,29,238.12,"6,905.48",6.2,2,882.6,378.26,42.9,406.36,46,0.8,68,6.5,148,3,
65639NV        ,BlusClCasMcAMBIA U  ,RAYO/AZUL ,AMBI,AMBIANCE,2,125.67,251.34,0.3,3,783.39,335.73,42.9,405.53,51.8,10.3,1101,60,314,25,
WD1479NV       ,VestCacCcaM34TIMIN U,JEAN/AZUL ,TIMI,THE TIMING ,2,317.49,634.98,0.4,2,"1,038.26",692.18,66.7,403.28,38.8,8,508,50,143,25,
B1611BG        ,BlusClCasMmSKYPL U  ,POLY/ARAB ,SKYP,SKY PLUS,3,244.73,734.19,1.3,1,647.83,0,0,403.1,62.2,3.4,565,25,145,22,
CSD354BKWHFU   ,VestCacClFjSmCLARA U,ALGD/RAYA ,CLAR,Clara Story,0,449.78,0,0,1,849.13,363.91,42.9,399.35,47,24,2131,100,145,54,
BT6607BG       ,BlusClCasMmPAPER U  ,POLY/VINO ,XPAM,PAPERMOON,6,211.66,"1,269.96",0.9,3,"1,032.62",597.82,57.9,397.64,38.5,4.8,301,33.3,147,24,
84356RY        ,BlumUsfPolyBIJOU U  ,POLY/ROYA ,UNIO,UNION HOSIER,3,35.28,105.84,0.3,5,573.94,382.56,66.7,397.54,69.3,10.9,2459,62.5,142,27,
T4427BG        ,BlusClCasMmCELIN U  ,RAYO/VINO ,KLAX,KLAXONS,5,224.89,"1,124.45",1.1,2,846.1,362.6,42.9,396.32,46.8,4,352,28.6,146,25,
CT7737WHBL     ,BlusClCasMcPINKB V  ,RAYO/DISE ,XPIK,PINK BERRY,5,157.17,785.85,0.7,3,867.39,371.73,42.9,395.88,45.6,5.5,465,37.5,72,25,
TA8614CL       ,BlusClCasMmMINE U   ,POLY/CORA ,MINE,MINE EDGE,1,168.53,168.53,0.2,2,731.73,129.13,17.6,394.67,53.9,12,1405,66.7,147,25,
BT6569BK       ,BlusClCasMcPAPER V  ,POLY/NEGR ,XPAM,PAPERMOON,30,158.84,"4,765.20",2.1,6,"1,347.66",577.56,42.9,394.62,29.3,2.2,90,16.7,64,7,
J1515BK        ,ChalGorroPolACTIV V ,POLY/NEGR ,ACTI,ACTIVE USA,32,236.85,"7,579.20",13.7,1,630.43,0,0,393.58,62.4,0.4,60,3,75,24,
JA1386BK       ,BlusClCasMmMINE V   ,POLY/NEGR ,MINE,MINE EDGE,0,170.18,0,0,3,903.9,387.39,42.9,393.36,43.5,24,1849,100,72,25,
HP9080CL       ,PantCaTuPdeCHOCO V  ,RAYO/1PCB ,CHOC,CHOCOLATE,7,227.09,"1,589.63",1.5,2,846.1,362.6,42.9,391.92,46.3,3,259,22.2,75,39,
70023MT        ,CalcUsfPolyMAMIA U  ,POLY/MULT ,UNIO,UNION HOSIER,10,16.54,165.4,0.9,5,473.9,0,0,391.2,82.5,4.8,2271,33.3,142,85,
QT2144IV       ,BlusCvCasM34ZENAN U ,RAYO/IVOR ,ZENA,ZENANA,5,158.74,793.7,0.7,3,867.39,371.73,42.9,391.17,45.1,5.5,455,37.5,143,25,
SW485BRY       ,SuetCvBotMlCIELO U  ,VISC/ROYA ,CIEL,CIELO,2,158.74,317.48,0.3,3,867.39,371.73,42.9,391.17,45.1,10.3,845,60,148,89,
SW485BWN       ,SuetCvBotMlCIELO U  ,VISC/WINE ,CIEL,CIELO,0,158.74,0,0,3,867.39,371.73,42.9,391.17,45.1,24,1971,100,148,42,
67313XLBK      ,CardLarUsfMlAMBIA V ,RAYO/NEGR ,AMBI,AMBIANCE,10,112.21,"1,122.10",1.1,4,840,360,42.9,391.16,46.6,4,349,28.6,73,9,
3079GTBK       ,FaldRodUsfPdeCHOCO U,RAYO/NEGR ,CHOC,CHOCOLATE,5,185.2,926,1.1,2,760.88,326.08,42.9,390.48,51.3,4,422,28.6,146,35,
D9744BKBGPR    ,VestCarFjaMmKARAG U ,POLY/FLOR ,KARA,KARA GIRL,19,324.15,"6,158.85",4.1,2,"1,038.26",692.18,66.7,389.96,37.6,1.2,72,9.5,147,24,
ID6686BBKBN    ,VestCarCbM34LOVEL V ,POLY/ENCA ,LDAF,LOVELY DAY F,4,400.75,"1,603.00",1.7,1,788.26,337.83,42.9,387.51,49.2,2.7,258,20,73,42,
LMF7023ASSTBE  ,MoldeUsfNyloKALIY U ,NYLO/BEIG ,KORU,KORUS SALES,2,66.14,132.28,0.4,2,518.26,0,0,385.82,74.4,8,2331,50,278,52,
HP2402         ,JeanCiTuPdeJCNJQ U  ,ALGD/PREL ,JCNJ,JCNJQ,0,291.03,0,0,2,967.82,414.78,42.9,385.76,39.9,24,1591,100,148,66,
IT7183BKWH     ,BlusClCasM34IRIS V  ,ALGD/RAYA ,IRIS,IRIS,0,126.9,0,0,4,893.06,480.86,53.8,385.46,43.2,24,1823,100,74,39,
BT6568LA       ,BlusClCasMmPAPER U  ,POLY/LADR ,XPAM,PAPERMOON,0,218.27,0,0,2,821.74,352.18,42.9,385.2,46.9,24,2118,100,147,82,
67749RYBK      ,JumpLargArabAMBIA U ,POLY/ARAB ,AMBI,AMBIANCE,1,171.97,171.97,0.2,2,724.34,310.44,42.9,380.4,52.5,12,1327,66.7,147,25,
D5799LCBK      ,VestCarClMlDRESS V  ,POLY/NEGR ,DRES,DRESS CODE,0,329.45,0,0,2,"1,038.26",692.18,66.7,379.36,36.5,24,1382,100,64,47,
IT6700PK       ,BlusClCasMcIRIS U   ,POLY/ROSA ,IRIS,IRIS,7,145.52,"1,018.64",1,3,812.61,348.27,42.9,376.05,46.3,4.2,365,30,147,24,
D9728RD        ,VestCarZipMmKLAXO V ,NYLO/ROYA ,KLAX,KLAXONS,3,352.06,"1,056.18",1.3,1,727.39,311.74,42.9,375.33,51.6,3.4,366,25,51,9,
D9728RY        ,VestCarZipMmKLAXO V ,NYLO/ROYA ,KLAX,KLAXONS,1,352.06,352.06,0.4,1,727.39,311.74,42.9,375.33,51.6,8,853,50,51,42,
CSD588WHBKFU   ,VestCacClMcCLARAS V ,POLY/DISE ,CLAR,Clara Story,6,474.92,"2,849.52",2.6,1,849.13,363.91,42.9,374.21,44.1,1.8,145,14.3,51,24,
D5562LCWHBK    ,VestForClSmDRESS V  ,ALGD/CROC ,DRES,DRESS CODE,1,232.85,232.85,0.4,1,605.65,259.57,42.9,372.8,61.6,8,1281,50,146,69,
T4046BOFWH     ,BlusCvCasMcCELIN U  ,POLY/BLAN ,CELI,CELINE BY,1,233.12,233.12,0.4,1,604.35,0,0,371.23,61.4,8,1274,50,212,27,
T5655BNVBK     ,SuetClCasMlDRESS V  ,POLY/FLOR ,DRES,DRESS CODE,10,233.58,"2,335.80",4.3,1,604.35,0,0,370.77,61.4,1.1,181,9.1,106,85,
W191BGBE       ,BlusCcaBotMlDIVA U  ,POLY/PELO ,DIVA,DIVA USA,2,238.12,476.24,0.4,2,846.1,362.6,42.9,369.86,43.7,9.6,746,50,146,24,
GJ261RY        ,BlazCvUsfM34CESTT V ,POLY/ROYA ,CEST,C EST TOI,1,177.73,177.73,0.2,2,724.34,310.44,42.9,368.88,50.9,12,1245,66.7,74,45,
GJ261WH        ,BlazCvUsfM34CESTT V ,POLY/BLAN ,CEST,C EST TOI,1,177.73,177.73,0.2,2,724.34,310.44,42.9,368.88,50.9,12,1245,66.7,149,25,
GT388WH        ,BlusCcaBotMlTIMIN U ,ALGD/BLAN ,TIMI,THE TIMING ,4,178.59,714.36,0.6,3,903.9,387.39,42.9,368.13,40.7,6.5,450,42.9,143,25,
KT325BK        ,BlusClCasM34SKYPL V ,POLY/NEGR ,SKYP,SKY PLUS,2,227.09,454.18,0.4,2,821.74,352.18,42.9,367.56,44.7,8,647,50,72,25,
T9770BKWH      ,BlusClCasM3/4ACTIV V,RAYO/RAYA ,ACTI,ACTIVE USA,0,139.68,0,0,3,784.78,454.34,57.9,365.74,46.6,24,2095,100,75,42,
2007AQ         ,BlusClcaUsfCtCHOIC V,SPAN/AQUA ,CHOI,CHOICE,44,66.79,"2,938.76",2.7,7,830.9,356.09,42.9,365.7,44,1.7,136,13.7,1534,7,
HJ8079WN       ,BlazCvUsfMlCHOCO V  ,POLY/VINO ,CHOC,CHOCOLATE,18,273.84,"4,929.12",3.9,2,913.05,608.69,66.7,365.37,40,1.3,84,10,75,19,
BED157ABG      ,VestCacCvM34BEAUT U ,POLY/DISE ,BEAU,BEAUTUFULLY,0,423.32,0,0,1,788.26,337.83,42.9,364.94,46.3,24,2069,100,147,122,
BED157BMT      ,VestCacClM34BEAUT U ,POLY/GEOM ,BEAU,BEAUTUFULLY,0,423.32,0,0,1,788.26,337.83,42.9,364.94,46.3,24,2069,100,147,91,
ID1949AGYBK    ,VestCarCtUsfSmIRIS V,POLY/GRIS ,IRIS,IRIS,2,180.34,360.68,0.4,2,724.34,310.44,42.9,363.66,50.2,8,807,50,74,50,
D9354BG        ,VestCarZipClKLAXO V ,POLY/FLOR ,KLAX,KLAXONS,4,366.73,"1,466.92",1.7,1,727.39,311.74,42.9,360.66,49.6,2.7,262,20,75,47,
T1322AQ        ,BlusClUsfMcSUGAR U  ,RAYO/AQUA ,ACTI,ACTIVE USA,9,138.9,"1,250.10",1.3,3,776.1,332.61,42.9,359.4,46.3,3.4,296,25,148,52,
T8587SA60CLIV  ,BlusClCasMcTEENB U  ,RAYO/RAYA ,TENB,TEENBELL,4,138.9,555.6,0.6,3,776.1,332.61,42.9,359.4,46.3,6.5,565,42.9,146,54,
S9687NV        ,FaldCiPedZipKARAG U ,RAYO/AZUL ,KARA,KARA GIRL,12,277.84,"3,334.08",2.6,2,913.05,608.69,66.7,357.37,39.1,1.8,119,14.3,147,24,
T1175BK        ,BlusCvZipSmACTIV V  ,POLY/NEGR ,ACTI,ACTIVE USA,3,139.68,419.04,0.4,3,776.1,332.61,42.9,357.06,46,8,682,50,75,25,
4071WH         ,BlusCasClM3/4FIRST U,NYLO/BLAN ,FIRS,FIRST LOOK,3,185.23,555.69,0.6,2,724.34,310.44,42.9,353.88,48.9,6,573,40,145,25,
8934BBKKH      ,VestCarClMmKLAXO U  ,ALGD/NEGR ,KLAX,KLAXONS,1,436.55,436.55,0.4,1,788.26,337.83,42.9,351.71,44.6,8,645,50,146,25,
12185RDNV      ,BlusCcaCuaM34BECOO U,ALGD/CUAD ,BECO,BE COOL,4,205.04,820.16,0.9,2,760.88,326.08,42.9,350.8,46.1,4.8,411,33.3,147,144,
IT7052RC2NVWH  ,BlusTopClCasMmIRIS U,RAYO/RAYA ,IRIS,IRIS,6,112.44,674.64,0.9,3,684.78,293.49,42.9,347.46,50.7,4.8,494,33.3,147,17,
67636RD        ,BlusCvCasMmAMBIA V  ,ALGD/ROJO ,AMBI,AMBIANCE,1,80.84,80.84,0.1,4,669.56,286.96,42.9,346.2,51.7,19.2,2056,80,64,24,
0077WH         ,PantCaRecPdeCIELO U ,ALGD/1P1B ,CIEL,CIELO,3,370.4,"1,111.20",0.4,3,"1,457.22",624.51,42.9,346.02,23.7,8,249,50,148,9,
0077YL         ,PantCaRecPdeCIELO U ,ALGD/1P1B ,CIEL,CIELO,4,370.4,"1,481.60",0.6,3,"1,457.22",624.51,42.9,346.02,23.7,6.5,204,42.9,148,76,
1132715TP      ,BlusCvUsfM34BAJEE U ,RAYO/TAUP ,BECO,BE COOL,7,198.43,"1,389.01",3,1,543.48,0,0,345.05,63.5,1.6,278,12.5,147,84,
C3878KH        ,BlusClUsfMcCHOCO U  ,POLY/KAKI ,CHOC,CHOCOLATE,2,198.43,396.86,0.2,4,"1,138.27",931.29,81.8,344.55,30.3,10.7,463,66.7,146,42,
91069CL        ,BlusClCasMmCATWA U  ,POLY/ENCA ,CATW,CATWALK,4,171.97,687.88,0.9,2,687.82,294.78,42.9,343.88,50,4.8,480,33.3,279,76,
1318524D15NVBKW,VestCarFjaM34LESHO U,VISC/RAYA ,LESH,LESHOP USA,0,383.63,0,0,1,727.39,311.74,42.9,343.76,47.3,24,2151,100,146,118,
T4602BK        ,BlusClCasSmKLAXO V  ,POLY/NEGR ,KLAX,KLAXONS,7,208.85,"1,461.95",1.5,2,760.88,326.08,42.9,343.18,45.1,3,246,22.2,51,25,
D9814BK        ,VestForZipMmKARAG V ,RAYO/NEGR ,KARA,KARA GIRL,11,385.82,"4,244.02",4.7,1,727.39,311.74,42.9,341.57,47,1,92,8.3,95,50,
C5556NVBG      ,VestCarGeoPolCHOCO V,POLY/AZUL ,CHOC,CHOCOLATE,1,305.3,305.3,0.2,2,951.73,778.71,81.8,341.13,35.8,12,670,66.7,52,39,
HD5321BKRD     ,VestCarFlorCHOCO V  ,POLY/FLOR ,CHOC,CHOCOLATE,4,325.66,"1,302.64",1.7,1,666.52,285.65,42.9,340.86,51.1,2.7,279,20,52,25,
D5659JRD       ,VestForClSmDRESS V  ,POLY/ROJO ,DRES,DRESS CODE,-1,325.98,-325.98,-0.4,1,666.52,285.65,42.9,340.54,51.1,-24,-2507,0,76,60,
D5698MBKHU     ,VestForClSmDRESS V  ,RAYO/GEOM ,DRES,DRESS CODE,2,325.98,651.96,0.9,1,666.52,285.65,42.9,340.54,51.1,4.8,501,33.3,76,50,
KD9091BKKH     ,VestCacClMmLOVEL V  ,NYLO/NEGR ,LDAF,LOVELY DAY F,1,387.39,387.39,0.4,1,727.39,311.74,42.9,340,46.7,8,702,50,73,39,
2007CR         ,BlusClcaUsfCtCHOIC V,SPAN/CREM ,CHOI,CHOICE,19,66.79,"1,269.01",1.2,7,830.83,356.09,42.9,339.92,40.9,3.9,268,26.9,1534,8,
D9721LBN       ,VestFirZipM34KLAXO V,POLY/FLOR ,KLAX,KLAXONS,0,328.19,0,0,1,666.52,285.65,42.9,338.33,50.8,24,2474,100,51,25,
5507AQ         ,BlumeUsfNyloBASEI U ,NYLO/AQUA ,UNIO,UNION HOSIER,0,41.89,0,0,4,504.4,504.28,100,336.84,66.8,24,4825,100,143,25,
67969NV        ,BlusClEncaMlAMBIA U ,ALGD/ENCA ,AMBI,AMBIANCE,0,116.41,0,0,3,684.78,293.49,42.9,335.55,49,24,2306,100,148,25,
1650DRKNVWH    ,VestCarClM34RENEE U ,POLY/ROMB ,SOCO,SO COOL,0,393.61,0,0,1,727.39,311.74,42.9,333.78,45.9,24,2035,100,145,42,
T8878VE84NVWH  ,BlusClCasMcTEENB U  ,POLY/FRAN ,TENB,TEENBELL,0,125.67,0,0,2,583.92,103.04,17.6,332.58,57,24,3176,100,146,54,
BT6438WN       ,BlusClBotMcPAPER V  ,POLY/VINO ,XPAM,PAPERMOON,0,176.49,0,0,5,"1,214.35",520.45,42.9,331.9,27.3,24,903,100,64,44,
JT164NV        ,BlusClCasMlCESTT V  ,POLY/AZUL ,CEST,C EST TOI,3,184.31,552.93,0.6,2,700,300,42.9,331.38,47.3,6,539,40,74,25,
13968AGY       ,BlusClCasMmIJOAH V  ,ALGD/GRIS ,IJOA,I JOAH,0,196.75,0,0,2,724.34,310.44,42.9,330.84,45.7,24,2018,100,52,25,
D9718WHBKCL    ,VestCarFjaMmKARAG U ,POLY/FLOR ,KARA,KARA GIRL,1,335.72,335.72,0.4,1,666.52,285.65,42.9,330.8,49.6,8,788,50,147,71,
D9732BKWH      ,VestClFjaM3/4KARAG U,POLY/ARAB ,KARA,KARA GIRL,2,335.72,671.44,0.9,1,666.52,285.65,42.9,330.8,49.6,4.8,473,33.3,147,50,
D9733RDBK      ,VestCarFjaSmKARAG U ,POLY/DISE ,KARA,KARA GIRL,5,335.72,"1,678.60",2.1,1,666.52,285.65,42.9,330.8,49.6,2.2,215,16.7,147,42,
D9753RDBK      ,VestCarFjaMmKARAG U ,POLY/FRAN ,KARA,KARA GIRL,15,335.72,"5,035.80",6.4,1,666.52,285.65,42.9,330.8,49.6,0.8,76,6.3,147,22,
D9768BKRD      ,VestCarFjaCvKARAG U ,POLY/NEGR ,KARA,KARA GIRL,2,335.72,671.44,0.9,1,666.52,285.65,42.9,330.8,49.6,4.8,473,33.3,147,58,
D9670BKWH      ,VestCarFjaClKARAG U ,POLY/PUNT ,KARA,KARA GIRL,2,335.72,671.44,0.9,1,666.48,285.63,42.9,330.76,49.6,4.8,473,33.3,147,77,
GT2461WH       ,BlusCcaBotMlTIMIN U ,ALGD/BLAN ,TIMI,THE TIMING ,13,257.96,"3,353.48",2.8,2,846.1,362.6,42.9,330.18,39,1.7,110,13.3,143,4,
GT025ANV       ,BlusCcaUsfM34ZENAN U,ALGD/AZUL ,ZENA,ZENANA,6,152.13,912.78,0.9,3,784.78,454.34,57.9,328.39,41.8,4.8,345,33.3,143,25,
LCD107WH       ,VestCacClFajSmDIVA V,NYLO/BLAN ,DIVA,DIVA USA,1,267.17,267.17,0.4,1,593.48,254.35,42.9,326.74,55.1,8,980,50,146,48,
LCD107FU       ,VestCacUsfClSmDIVA V,NYLO/FUCH ,DIVA,DIVA USA,1,267.17,267.17,0.4,1,593.48,254.35,42.9,326.31,55,8,977,50,73,50,
LCD107GN       ,VestCarClSmDIVA V   ,POLY/CROC ,DIVA,DIVA USA,0,267.17,0,0,1,593.48,254.35,42.9,326.31,55,24,2931,100,279,54,
OP1241BK       ,PantCiRecPdeZENAN U ,ALGD/NEGR ,ZENA,ZENANA,11,125.67,"1,382.37",1.6,3,703.05,301.29,42.9,326.04,46.4,2.9,249,21.4,143,25,
SKT143BK       ,BlusClCasMmDIVA V   ,POLY/NEGR ,DIVA,DIVA USA,13,187.02,"2,431.26",2.8,2,700,300,42.9,325.96,46.6,1.7,149,13.3,73,49,
D9873NVIV      ,VestForCvM34KARAG V ,POLY/GEOM ,KARA,KARA GIRL,0,341.21,0,0,1,666.52,285.65,42.9,325.31,48.8,24,2288,100,61,47,
D71192BK       ,CardUsfM3/4POTTE U  ,POLY/NEGR ,XPOT,POTTERS POT,2,403.48,806.96,0.9,1,727.39,311.74,42.9,323.91,44.5,4.8,385,33.3,145,110,
ST9421RY       ,Conj2pzSuePanACTIV U,ALGD/ROYA ,ACTI,ACTIVE USA,19,305.05,"5,795.95",4.1,2,933.96,622.64,66.7,323.86,34.7,1.2,64,9.5,113,12,
D9354CL        ,VestCarClMmKLAXO U  ,ALGD/CORA ,KLAX,KLAXONS,1,343.95,343.95,0.4,1,666.52,285.65,42.9,322.57,48.4,8,750,50,146,42,
TA8751KH       ,BlusClCasSmMINE V   ,POLY/KAKI ,MINE,MINE EDGE,3,202.91,608.73,0.4,3,931.29,620.88,66.7,322.56,34.6,8,424,50,73,40,
31095BKIV      ,VestCarClMcAMBIA U  ,POLY/RAYA ,AMBI,AMBIANCE,2,191.82,383.64,0.4,2,704.35,469.57,66.7,320.71,45.5,8,669,50,147,25,
6382P1RY       ,JackCv1BotM34FRESH V,POLY/ROYA ,FREH,FRESHMINT,4,281.02,"1,124.08",0.9,2,882.6,378.26,42.9,320.56,36.3,4.8,274,33.3,106,58,
GT852OGBL      ,BlusCcaBotSmCESTT U ,POLY/FLOR ,CEST,C EST TOI,5,133.6,668,0.7,3,721.32,309.12,42.9,320.52,44.4,5.5,443,37.5,149,25,
D9693BKBE      ,VestCarFjaMmKARAG U ,POLY/ANIM ,KARA,KARA GIRL,6,347.3,"2,083.80",2.6,1,666.52,285.65,42.9,319.22,47.9,1.8,170,14.3,147,49,
4195IV         ,BlusClCasClMcFIRST U,POLY/IVO  ,FIRS,FIRST LOOK,3,202.59,607.77,0.6,2,724.34,310.44,42.9,319.16,44.1,6,473,40,145,25,
TA8684BG       ,BlusClCasUsfMmMINE V,POLY/VINO ,MINE,MINE EDGE,0,202.71,0,0,2,724.34,310.44,42.9,318.92,44,24,1888,100,73,40,
