SKU,Description,Style/Color,Vendor,Vendor Description,OnHand Qty,OnHand Curr Cost,OnHand Value,OnHand Weeks,MTD Qty,MTD Sales,MTD Markdowns,MTD MD Pct,MTD Profit,MTD GP Pct,MTD Turns,MTD ROI Pct,MTD Sell Thru,Age_FirstRec,Age_LastRec,Comment
808KBK         ,SandPtDedHuleBUGS V ,PLAN/NEGR ,KSWE,SWEETY SHOES,151,75.29,"11,368.79",3.9,11,"1,943.51",906.92,46.7,"1,115.32",57.4,0.8,114,6.8,76,2,
2015A10BL      ,ZapPtMetLonaADDIC V ,PLAN/AZUL ,KHAN,HANG GUAN SH,183,113.75,"20,816.25",7.5,7,"1,903.51",519.12,27.3,"1,107.26",58.2,0.5,63,3.7,71,2,
KOLLETTESBKNBPU,ZapTaMetSuedDELIC V ,TALT/NEGR ,FORD,FORTUNE DINA,17,240.69,"4,091.73",1.6,3,"1,820.88",0,0,"1,098.81",60.3,1.9,296,15,80,34,
78131BGY       ,ZapPtMetPuADDIC T   ,PLAN/GRIS ,KHAN,HANG GUAN SH,103,126.58,"13,037.74",3.7,8,"2,108.70","1,265.22",60,"1,096.06",52,0.9,97,7.2,197,7,
04131MR        ,ZapTmMetCharCAMIL V ,TMED/MARO ,KTIN,TINA DA,21,144.57,"3,035.97",1,6,"1,948.68",649.56,33.3,"1,081.26",55.5,3,374,22.2,78,10,
508NVBL        ,ZapPtMetLonBUGS T   ,PLAN/AZUL ,KJUN,JUN DA SHOES,70,117.42,"8,219.40",1.3,16,"2,949.16","2,602.20",88.2,"1,070.44",36.3,2.5,140,18.6,197,4,
XY888910GD     ,ZapPtMetPuCAMIL T   ,PLAN/DORA ,KTIA,guangzhou Ti,33,127.49,"4,207.17",0.7,13,"2,727.05","2,337.36",85.7,"1,069.68",39.2,3.9,255,28.3,196,7,
2015B2GD       ,ZapPtMetEscBUGS T   ,PLAN/DORA ,KTIA,guangzhou Ti,90,157.13,"14,141.70",3.7,7,"2,165.20",866.08,40,"1,065.29",49.2,0.9,87,7.2,196,24,
TIEHGDGT       ,ZapTmMetGlitDELIC V ,TMED/DORA ,FORD,FORTUNE DINA,60,253.81,"15,228.60",5.7,3,"1,813.02",0,0,"1,051.59",58,0.6,80,4.8,526,36,
0960A4CML      ,ZapPtMetPuADDIC T   ,PLAN/CAME ,KHAN,HANG GUAN SH,86,123.02,"10,579.72",1.4,17,"3,114.89","2,768.64",88.9,"1,023.55",32.9,2.2,106,16.5,196,42,
1185K1BE       ,ZapPtMetPuCAMIL V   ,PLAN/BEIS ,KTIN,TINA DA,162,154.72,"25,064.64",7.7,6,"1,948.68",649.56,33.3,"1,020.36",52.4,0.4,48,3.6,72,6,
DC211031BE     ,ZapTbMetSuedMARIL V ,TBAJ/BEIG ,KSWE,SWEETY SHOES,157,155.97,"24,487.29",7.5,6,"1,948.68",649.56,33.3,"1,012.86",52,0.5,49,3.7,61,11,
HEATSBKPU      ,ZapPtMetPuCITYC  V  ,TALT/NEGR ,FORD,FORTUNE DINA,80,200.37,"16,029.60",5.7,4,"1,810.87",258.69,14.3,"1,009.39",55.7,0.6,74,4.8,67,21,
60618BBE       ,ZapPtAm4CosPuTOOTA T,PLAN/BEIG ,KXIE,xie zhen mei,96,144.62,"13,883.52",5.5,5,"1,732.16",433.04,25,"1,009.06",58.3,0.6,85,5,197,12,
99ELPK         ,SandPtMetHulBUGS V  ,PLAN/ROSA ,KSWE,SWEETY SHOES,94,93.41,"8,780.54",2.1,13,"2,221.79","1,904.28",85.7,"1,007.46",45.3,1.6,129,12.1,61,6,
60618BBN       ,ZapPtAm4CosPuTOOTA T,PLAN/CAFE ,KXIE,xie zhen mei,84,144.62,"12,148.08",1.7,14,"3,031.28","3,031.28",100,"1,006.60",33.2,1.8,92,14.3,197,24,
E91579GD       ,SandTaFiMetPuTOOTA V,TALT/DORA ,KXIE,xie zhen mei,57,243.44,"13,876.08",5.4,3,"1,734.78",346.95,20,"1,004.46",57.9,0.6,85,5,76,11,
879339SL       ,ZapTaFiMetPuTOOTA V ,TALT/SILV ,KXIE,xie zhen mei,77,278.85,"21,471.45",11,2,"1,561.74",0,0,"1,004.04",64.3,0.3,55,2.5,76,13,
DOTTIE1TP      ,BotiTbMetHuleFOREV V,TCOR/TAUP ,FORL,FOREVER LINK,48,98.49,"4,727.52",4.6,3,"1,299.12",0,0,"1,003.65",77.3,0.7,247,5.9,104,8,
M83310BE       ,ZapPtMetPatPuADDIC T,PLAN/BEIG ,KHAN,HANG GUAN SH,299,113.79,"34,023.21",6.1,14,"2,595.74","2,249.52",86.7,"1,002.68",38.6,0.5,35,4.5,196,2,
PS12FW2        ,ZapDepAm1LonTOPMO V ,PLAN/FLOR ,TOPG,TOP GUY INTL,0,129.92,0,0,7,"1,903.51",519.12,27.3,994.07,52.2,24,2623,100,79,35,
ENTRYHBKIMSU   ,BotPtMetGamuSODA  V ,PLAT/NEGR ,FORD,FORTUNE DINA,18,372.7,"6,708.60",2.6,2,"1,735.66",0,0,990.26,57.1,1.3,168,10,67,24,
1404LGD        ,ZapPtMetPuADDIC V   ,PU/ESCA   ,KHAN,HANG GUAN SH,229,121.92,"27,919.68",7.3,9,"2,076.48","1,038.24",50,979.2,47.2,0.5,41,3.8,50,5,
CISSY3ND       ,ZapTmMetCharDBDK U  ,PLAN/NUDE ,ELEG,ELEGAN FOOT,21,246.08,"5,167.68",1.5,4,"1,963.05",280.43,14.3,978.73,49.9,2.1,208,16,204,34,
31653RD        ,SandTcMetPuKISSE T  ,TCOR/ROJO ,KFUL,Fu Liu Hua S,93,209.41,"19,475.13",3,9,"2,860.00","1,820.00",63.6,975.31,34.1,1.1,57,8.8,196,24,
8809915BK      ,ZapTaMetPuTOOTA V   ,TALT/NEGR ,KXIE,xie zhen mei,30,212.48,"6,374.40",2.1,4,"1,823.50",607.82,33.3,973.58,53.4,1.5,172,11.8,76,10,
TRENDY34TP     ,ZapTcMetPuDELIC V   ,TCOR/TAUP ,FORL,FOREVER LINK,149,196.99,"29,351.51",14.2,3,"1,560.00",0,0,969.03,62.1,0.2,38,2,103,2,
TRENDY24SL     ,ZapTcMetPuDELIC V   ,TCOR/ESCA ,FORL,FOREVER LINK,86,168.85,"14,521.10",8.2,3,"1,473.90",0,0,967.35,65.6,0.4,79,3.4,105,7,
ROSEMARY86GDGLT,ZapTcMetHuleFOREV V ,TCOR/ESCA ,FORL,FOREVER LINK,129,98.49,"12,705.21",9.2,4,"1,354.36",193.48,14.3,960.4,70.9,0.4,89,3,104,9,
PEN3CG         ,SandTaMetEscTOPMO V ,TALT/ESCA ,TOPG,TOP GUY INTL,10,287.19,"2,871.90",1,3,"1,820.88",0,0,959.31,52.7,3.1,349,23.1,79,9,
D4243CBK       ,ZapPtMetPatPuADDIC T,PLAN/NEGR ,KHAN,HANG GUAN SH,5,86.39,431.95,0.2,9,"1,730.49","1,384.32",80,952.98,55.1,11.4,1393,64.3,196,35,
VAN1BK         ,SandTaMetPuTOPMO V  ,TALT/NEGR ,TOPG,TOP GUY INTL,135,287.19,"38,770.65",12.9,3,"1,813.05",0,0,951.48,52.5,0.3,29,2.2,79,12,
H675BK         ,ZapPtMetSuedADDIC T ,PLAN/NEGR ,KHAN,HANG GUAN SH,5,111.55,557.75,0.2,7,"1,730.47",692.16,40,949.62,54.9,9.9,1202,58.3,196,9,
2015B2SL       ,ZapPtMetEscBUGS T   ,PLAN/SILV ,KTIA,guangzhou Ti,123,157.13,"19,326.99",7,5,"1,732.16",433.04,25,946.51,54.6,0.5,58,3.9,196,51,
201ABK         ,ZapPtMetHulJELLY V  ,PLAN/ESCA ,KSWE,SWEETY SHOES,13,80.23,"1,042.99",0.4,10,"1,747.80","1,165.20",66.7,945.5,54.1,6.7,786,43.5,62,33,
LYNDA29NUDNUB  ,SandPtMetLonaBAMBO U,PLAN/NUDE ,JPOR,J.P ORIGINAL,10,198.43,"1,984.30",0.7,4,"1,732.16",0,0,938.44,54.2,4,473,28.6,127,34,
TUNAS63TNPU    ,ZapTcMetPuFOREV V   ,TCOR/TAN  ,FORL,FOREVER LINK,222,168.85,"37,484.70",10.6,6,"1,948.68",649.56,33.3,935.58,48,0.3,30,2.6,104,8,
H303CML        ,ZapPtMetSuedADDIC T ,PLAN/CAME ,KHAN,HANG GUAN SH,318,126.58,"40,252.44",11.4,8,"1,947.88","1,168.68",60,935.24,48,0.3,28,2.5,197,11,
1404PK         ,ZapPtMetPuADDIC V   ,PU/ESCA   ,KHAN,HANG GUAN SH,22,121.92,"2,682.24",0.8,8,"1,903.44",865.2,45.5,928.08,48.8,3.7,351,26.7,50,11,
MYRA03GD       ,ZapTaMetGlitBELLA V ,TALT/PIED ,SPRI,Springland I,13,267.17,"3,473.21",1.2,3,"1,728.25",345.65,20,926.74,53.6,2.5,287,18.8,67,35,
WHISPERSBKPU   ,SandTcMetLonaSPEED U,TCOR/NEGR ,FORD,FORTUNE DINA,16,298.04,"4,768.64",1.1,4,"2,115.23",302.17,14.3,923.07,43.6,2.7,206,20,204,35,
RIO14GD        ,SandTcMetPuPAZZL V  ,TCOR/DORA ,SPRI,Springland I,13,214.11,"2,783.43",1.2,3,"1,560.00",0,0,917.67,58.8,2.5,355,18.8,79,45,
508BE          ,ZapPtMetLonBUGS T   ,PLAN/BEIG ,KJUN,JUN DA SHOES,111,117.42,"13,033.62",3.2,10,"2,081.76","1,387.84",66.7,907.56,43.6,1,80,8.3,197,4,
VIVER14SLVJLY  ,SandPtDedHuleBAMBO U,PLAN/ESCA ,JPOR,J.P ORIGINAL,67,152.13,"10,192.71",3.2,6,"1,819.59",606.51,33.3,906.81,49.8,1,102,8.2,127,3,
POWER66FW      ,SandMetLonTOPMO U   ,PLAN/FLOR ,TOPG,TOP GUY INTL,17,95.7,"1,626.90",1,5,"1,384.37",346.08,25,906.34,65.5,3.1,583,22.7,229,11,
467845NV       ,ZapPtMetPuADDIT V   ,PLAN/AZUL ,KHAN,HANG GUAN SH,27,120.63,"3,257.01",0.7,11,"2,232.62","1,545.66",69.2,905.69,40.6,4.1,277,28.9,71,12,
PLACESBKIMSU   ,SandTaHebGamDELIC  V,TALT/NEGR ,FORD,FORTUNE DINA,42,329.95,"13,857.90",6,2,"1,561.74",0,0,901.84,57.7,0.6,76,4.5,67,24,
A579A11GD      ,SandTaFiMetPuTOOTA V,TALT/DORA ,KXIE,xie zhen mei,53,243.44,"12,902.32",7.6,2,"1,387.82",0,0,900.94,64.9,0.4,82,3.6,76,36,
E91579SL       ,SandTaFiMetPuTOOTA V,TALT/SILV ,KXIE,xie zhen mei,56,243.44,"13,632.64",8,2,"1,387.82",0,0,900.94,64.9,0.4,78,3.4,76,12,
H673BE         ,ZapPtMetPuADDIC T   ,PLAN/BEIG ,KHAN,HANG GUAN SH,142,111.55,"15,840.10",4.5,9,"1,903.53","1,211.28",63.6,899.58,47.3,0.7,66,6,196,14,
B01A5CF        ,ZapPtMetFlorBUGS T  ,PLAN/COFF ,KTIA,guangzhou Ti,100,123.02,"12,302.00",2.6,11,"2,249.63","1,557.36",69.2,896.41,39.8,1.3,83,9.9,196,24,
EMAILSDKTPPU   ,BotiTbAm4SuedSODA V ,TBAJ/TAUP ,FORD,FORTUNE DINA,65,307.71,"20,001.15",9.3,2,"1,504.34",0,0,888.92,59.1,0.4,53,3,80,33,
POWER66GD      ,SandMetCharTOPMO U  ,PLAN/GOLD ,TOPG,TOP GUY INTL,10,95.7,957,0.4,7,"1,557.43",865.2,55.6,888.17,57,6.2,826,41.2,229,34,
DORIS41TN      ,ZapTcMetPuFOREV V   ,TCOR/TAN  ,FORL,FOREVER LINK,175,168.85,"29,548.75",10,5,"1,732.16",433.04,25,887.91,51.3,0.3,36,2.8,105,16,
CAMILA44BK     ,BotaTmMetZiPuFOREV V,TMED/NEGR ,FORL,FOREVER LINK,31,337.69,"10,468.39",4.4,2,"1,561.74",0,0,886.36,56.8,0.8,98,6.1,104,87,
CONNIE98TN     ,BotaTaMetZiPuFOREV V,TCOR/TAN  ,FORL,FOREVER LINK,23,337.69,"7,766.87",3.3,2,"1,561.74",0,0,886.36,56.8,1,131,8,104,87,
78131BK        ,ZapPtMetPuADDIC T   ,PLAN/NEGR ,KHAN,HANG GUAN SH,6,126.58,759.48,0.2,8,"1,897.83","1,476.09",77.8,885.19,46.6,9.6,839,57.1,197,46,
POLISH47CML    ,BotiTaAm7CueTOPMO V ,TALT/CAME ,TOPG,TOP GUY INTL,2,341.89,683.78,0.3,2,"1,561.74",0,0,877.96,56.2,8,1027,50,79,56,
31653BK        ,SandTcMetPuKISSE T  ,TCOR/NEGR ,KFUL,Fu Liu Hua S,17,209.41,"3,559.97",0.7,7,"2,340.00","1,300.00",55.6,874.13,37.4,4.1,244,29.2,196,6,
2441BK         ,SandTcMetElasADDIC T,PLAN/NEGR ,KHAN,HANG GUAN SH,88,133.22,"11,723.36",2.3,11,"2,337.47","1,947.80",83.3,872.05,37.3,1.4,84,11.1,187,41,
D9157SL        ,ZapTaFiMetChaTOOTA V,TALT/SILV ,KXIE,xie zhen mei,41,216.95,"8,894.95",3.9,3,"1,517.40",303.48,20,866.55,57.1,0.8,113,6.8,76,16,
SHAILENE90BNGLT,SandTcMetHuleFOREV V,TCOR/ESCA ,FORL,FOREVER LINK,41,98.49,"4,038.09",3.9,3,"1,160.88",0,0,865.41,74.5,0.8,248,6.8,103,24,
SHAILENE90GDGLT,SandTcMetHuleFOREV V,TCOR/ESCA ,FORL,FOREVER LINK,258,98.49,"25,410.42",14.8,5,"1,354.36",580.44,42.9,861.91,63.6,0.2,40,1.9,103,14,
ES00310BK      ,ZapPtMetHebPuTOOTA V,PU/NEGR   ,KERI,Erin Shoes,232,131.19,"30,436.08",8.3,8,"1,903.52",865.2,45.5,854,44.9,0.4,33,3.3,80,9,
JASON3BKWH     ,ZapDepMetLonTOPMO U ,PLAN/NEGR ,TOPG,TOP GUY INTL,9,92.6,833.4,0.4,7,"1,500.00",600,40,851.78,56.8,6.7,883,43.8,229,9,
4110ABK        ,ZapPtMetSuedADDIC T ,PLAN/NEGR ,KHAN,HANG GUAN SH,4,88.91,355.64,0.2,6,"1,384.38",692.16,50,850.92,61.5,10.3,1641,60,196,6,
ZIZI01ATNSD    ,SandTaMetGamuPAZZL V,TALT/TAN  ,SPRI,Springland I,21,256,"5,376.00",1.2,5,"2,124.36",910.44,42.9,844.93,39.8,2.6,169,19.2,79,11,
RAY19BE        ,ZapPtMetLonTOPMO U  ,PLAN/LENT ,TOPG,TOP GUY INTL,7,92.6,648.2,0.5,4,"1,211.32",173.04,14.3,840.92,69.4,5.3,1211,36.4,127,11,
DORIS41BE      ,ZapTcMetPuFOREV V   ,TCOR/BEIG ,FORL,FOREVER LINK,164,168.85,"27,691.40",11.7,4,"1,515.64",216.52,14.3,840.24,55.4,0.3,36,2.4,105,16,
AUDITHBKPT     ,SandTaMetCharDELIC U,TALT/NEGR ,FORD,FORTUNE DINA,24,271.19,"6,508.56",3.4,2,"1,382.60",0,0,839.69,60.7,1,148,7.7,252,35,
74RD           ,ZapDepAm4LonBUGS X  ,LONA/FLOR ,KCAR,CARNATO,2,94.76,189.52,0.1,7,"1,500.00",600,40,836.68,55.8,15.3,1926,77.8,78,36,
LOTUS18BLK     ,BotaTmMetGamuFOREV V,TMED/NEGR ,FORL,FOREVER LINK,57,281.41,"16,040.37",8.2,2,"1,387.82",0,0,825,59.4,0.4,61,3.4,104,62,
2441NV         ,SandTcMetElasADDIC T,PLAN/AZUL ,KHAN,HANG GUAN SH,55,133.22,"7,327.10",2.2,7,"1,753.09",973.9,55.6,820.55,46.8,1.4,126,11.3,187,35,
B320GD         ,ZapPtMetEscPuADDIC V,PLAN/ESCA ,KHAN,HANG GUAN SH,203,112.98,"22,934.94",11.6,5,"1,384.37",346.08,25,819.47,59.2,0.3,42,2.4,78,6,
EMILY42BK      ,SandTcMetPuBRECK V  ,TCOR/NEGR ,OPPO,OPPO ORIGINA,71,200.37,"14,226.27",4.1,5,"1,810.88",776.07,42.9,809.03,44.7,0.8,66,6.6,66,23,
1381KH         ,ZapDepMetLonBUGS V  ,LONA/ANIM ,KCAR,CARNATO,3,90.21,270.63,0.1,6,"1,350.00",450,33.3,808.74,59.9,12,1793,66.7,78,12,
EIFFELHCBPT    ,ZapTaMetGamuDELIC U ,TALT/COB  ,FORD,FORTUNE DINA,10,235.47,"2,354.70",1,3,"1,510.88",302.17,20,804.47,53.2,3.1,356,23.1,130,35,
EIFFELHOATISU  ,ZapTaMetGamuDELIC V ,TALT/OAT  ,FORD,FORTUNE DINA,49,253,"12,397.00",3.5,4,"1,813.06",604.34,33.3,801.06,44.2,1,75,7.5,80,10,
0960A4WTRD     ,ZapPtMetPuADDIC T   ,PLAN/ROJO ,KHAN,HANG GUAN SH,34,123.02,"4,182.68",1.1,9,"1,903.53","1,211.28",63.6,796.35,41.8,2.8,202,20.9,196,17,
508WTRD        ,ZapPtMetLonBUGS T   ,PLAN/WATE ,KJUN,JUN DA SHOES,143,117.42,"16,791.06",5.1,8,"1,734.80","1,040.88",60,795.44,45.9,0.7,55,5.3,197,8,
M8338BK        ,ZapPtMetSuedADDIC T ,PLAN/NEGR ,KHAN,HANG GUAN SH,7,109.32,765.24,0.3,7,"1,557.43",865.2,55.6,792.19,50.9,8.8,915,50,196,16,
EASIERASSLVGLT ,ZapPtMetEscPuSODA U ,PLAN/SILV ,FORD,FORTUNE DINA,9,225.58,"2,030.22",0.6,4,"1,693.06",564.34,33.3,790.74,46.7,4.4,382,30.8,204,35,
579BRYBL       ,ZapTaCorMetPuTOOTA X,TALT/AZUL ,KXIE,xie zhen mei,12,212.48,"2,549.76",1.7,2,"1,215.66",0,0,790.7,65,1.8,344,14.3,76,7,
579CBE         ,ZapTaMetCharTOOTA V ,TALT/BEIG ,KXIE,xie zhen mei,17,212.48,"3,612.16",2.4,2,"1,213.92",0,0,788.96,65,1.3,248,10.5,76,9,
B01A5LPK       ,ZapPtMetFlorBUGS T  ,PLAN/ROSA ,KTIA,guangzhou Ti,82,123.02,"10,087.64",2,12,"2,249.64","1,903.44",84.6,773.4,34.4,1.6,86,12.8,196,7,
TRENDY34BK     ,ZapTcMetPuDELIC V   ,TCOR/NEGR ,FORL,FOREVER LINK,250,196.99,"49,247.50",17.9,4,"1,560.00",520,33.3,772.04,49.5,0.2,19,1.6,103,13,
SHAILENE90RD   ,SandTcMetHuleFOREV V,TCOR/ROJO ,FORL,FOREVER LINK,45,98.49,"4,432.05",3.2,4,"1,160.88",386.96,33.3,766.92,66.1,1,199,8.2,103,34,
CUTE8TN        ,ZapPtMetCueTOPMO V  ,PLAN/TAN  ,TOPG,TOP GUY INTL,40,150.43,"6,017.20",3.8,3,"1,213.05",0,0,761.76,62.8,0.9,146,7,79,11,
ES144720PWRBL  ,ZapPtMetPuTOOTA V   ,PU/PEWT   ,KERI,Erin Shoes,221,121.51,"26,853.71",7.9,8,"1,730.48","1,038.24",60,758.4,43.8,0.4,33,3.5,78,2,
1404BL         ,ZapPtMetPuADDIC V   ,PU/ESCA   ,KHAN,HANG GUAN SH,33,121.92,"4,023.36",1.2,8,"1,730.40","1,038.24",60,755.04,43.6,2.6,201,19.5,50,11,
GARYHDTPIMSU   ,ZapPtMetSuedCITY V  ,PLAN/DTPE ,FORD,FORTUNE DINA,84,205.14,"17,231.76",4,6,"1,965.20",982.6,50,734.36,37.4,0.8,49,6.7,80,2,
ES0035AGD      ,ZapPtMetCorPuTOOTA V,PU/DORA   ,KERI,Erin Shoes,232,125.5,"29,116.00",16.6,4,"1,211.32",173.04,14.3,709.32,58.6,0.2,29,1.7,78,13,
ZIZI01AQPU     ,SandTaHeMetPuPAZZL V,TALT/AQUA ,SPRI,Springland I,5,254.26,"1,271.30",0.7,2,"1,213.92",0,0,705.4,58.1,4,555,28.6,79,51,
PASOSTNPU      ,ZapPtMetCorPuSODA U ,PLAN/TAN  ,FORD,FORTUNE DINA,41,169.33,"6,942.53",2,6,"1,721.74",860.84,50,704.27,40.9,1.7,115,12.8,318,34,
ZIZI01ABKLM    ,SandTaMetGamuPAZZL V,TALT/NEGR ,SPRI,Springland I,7,256,"1,792.00",1,2,"1,213.92",0,0,702.14,57.8,3,412,22.2,79,35,
JX12325WH      ,ZapPtMetPuADDIC T   ,PLAN/BLAN ,KHAN,HANG GUAN SH,120,113.79,"13,654.80",5.7,6,"1,384.38",692.16,50,701.64,50.7,0.6,60,4.8,196,5,
467845BK       ,ZapPtMetPuADDIT V   ,PLAN/NEGR ,KHAN,HANG GUAN SH,4,120.63,482.52,0.2,7,"1,545.66",858.7,55.6,701.25,45.4,11.2,930,63.6,71,24,
CISSY3BK       ,ZapTmMetCharDBDK U  ,PLAN/NEGR ,ELEG,ELEGAN FOOT,5,246.08,"1,230.40",0.4,4,"1,682.62",560.86,33.3,698.3,41.5,6.9,486,44.4,204,35,
CLOSET17FW     ,SandTcMetPuTOPMO U  ,TCOR/FLOR ,TOPG,TOP GUY INTL,6,171.97,"1,031.82",0.9,2,"1,040.00",0,0,696.06,66.9,3.4,694,25,127,11,
11306BRD       ,ZapPtMetPuKISSE T   ,PLAN/ROJO ,KFUL,Fu Liu Hua S,5,159.36,796.8,0.2,8,"1,948.68","1,515.64",77.8,673.8,34.6,10.7,564,61.5,196,11,
ES0035ABK      ,ZapPtMetCorPuTOOTA V,PU/NEGR   ,KERI,Erin Shoes,235,125.5,"29,492.50",22.4,3,"1,038.27",0,0,661.77,63.7,0.2,27,1.3,78,5,
8988214CML     ,SandTcMetPuKISSE T  ,TCOR/CAME ,KFUL,Fu Liu Hua S,103,204.63,"21,076.89",4.2,7,"2,080.00","1,560.00",75,647.59,31.1,0.8,35,6.4,187,24,
0960A4SWH      ,ZapPtMetPuADDIC T   ,PLAN/BLAN ,KHAN,HANG GUAN SH,34,123.02,"4,182.68",1.6,6,"1,384.38",692.16,50,646.26,46.7,1.9,170,15,196,11,
TRENDY29BKNB   ,ZapTcMetGamuDELIC V ,TCOR/NEGR ,FORL,FOREVER LINK,36,196.99,"7,091.64",5.1,2,"1,040.00",0,0,646.02,62.1,0.6,106,5.3,104,7,
DEON1BK        ,ZapPtMetPuDBDK U    ,PLAN/NEGR ,ELEG,ELEGAN FOOT,118,218.74,"25,811.32",11.2,3,"1,293.48",258.69,20,637.26,49.3,0.3,29,2.5,203,7,
B033BKDA       ,ZapPtMetSuedADDIC T ,PLAN/NEGR ,KHAN,HANG GUAN SH,1,123.02,123.02,0.1,3,"1,003.66",34.61,3.4,634.6,63.2,14.4,2476,75,183,173,
913BLK         ,BotaTmMetHulKSTRA V ,TMED/NEGR ,KSWE,SWEETY SHOES,14,333.82,"4,673.48",2,2,"1,301.75",433.91,33.3,634.11,48.7,1.6,152,12.5,51,11,
DODASRDMT      ,SandPtMetPuSODA U   ,PLAN/ROJO ,FORD,FORTUNE DINA,26,174.62,"4,540.12",0.7,10,"2,367.41","1,936.89",81.8,621.18,26.2,3.9,138,27.8,319,11,
EAGLESTPPU     ,BotTmMetCueDELIC V  ,TMED/TAUP ,FORD,FORTUNE DINA,20,424.79,"8,495.80",5.7,1,"1,039.13",0,0,614.34,59.1,0.6,85,4.8,67,47,
SCAN45BK       ,BotiTmMetGamuTOPMO U,TMED/NEGR ,TOPG,TOP GUY INTL,6,145.52,873.12,0.6,3,"1,040.00",520,50,603.44,58,4.5,622,33.3,127,7,
ROYALTYHBDSU   ,BotTaAm7GamuSPEED V ,TALT/BLON ,FORD,FORTUNE DINA,3,360.67,"1,082.01",0.9,1,954.78,0,0,594.11,62.2,3.4,565,25,67,35,
JARROWSTNPU    ,SandPtMetPuPAPRI U  ,PLAN/TAN  ,FORD,FORTUNE DINA,4,198.23,792.92,0.6,2,982.6,0,0,586.14,59.7,4.8,710,33.3,204,35,
MARIELA69BKNB  ,SandTcMetGamuDELIC V,TCOR/NEGR ,FORL,FOREVER LINK,23,168.85,"3,883.55",2.2,3,"1,082.60",216.52,20,576.05,53.2,1.5,167,11.5,105,7,
SINOME54BKNB   ,SandTcMetGamuFOREV V,TCOR/NEGR ,FORL,FOREVER LINK,62,168.85,"10,468.70",5.9,3,"1,082.60",216.52,20,576.05,53.2,0.6,64,4.6,104,24,
TUNAS63TPNB    ,ZapTcMetGamuFOREV V ,TCOR/TAUP ,FORL,FOREVER LINK,118,168.85,"19,924.30",11.2,3,"1,082.60",216.52,20,576.05,53.2,0.3,34,2.5,104,38,
ALAMEDA1ND     ,ZapPtMetCharDBDK U  ,PLAN/NUDE ,ELEG,ELEGAN FOOT,8,205.07,"1,640.56",1.1,2,982.6,0,0,572.46,58.3,2.7,372,20,203,34,
610BK          ,BotiTmMetHulKSTRA V ,TMED/NEGR ,KSWE,SWEETY SHOES,19,213.76,"4,061.44",2.7,2,997.83,332.61,33.3,570.31,57.2,1.2,160,9.5,51,8,
HEEL84BK       ,ZapPmMetGamuFOREV V ,TMED/NEGR ,FORL,FOREVER LINK,227,98.49,"22,357.23",21.6,3,865.23,173.04,20,569.76,65.9,0.2,30,1.3,104,13,
6892KH         ,ZapTaMetCharTOOTA V ,TALT/KAKI ,KXIE,xie zhen mei,11,216.95,"2,386.45",1,3,"1,213.92",606.96,50,563.07,46.4,3,260,21.4,76,16,
A1269BKP       ,ZapPtMetCharLASON U ,PLAN/NEGR ,LASO,LASONIA,21,157.22,"3,301.62",3,2,866.08,0,0,551.64,63.7,1.1,191,8.7,204,34,
LYNDA50AGLDGLT ,ZapPtAm4EscaBAMBO U ,PLAN/ESCA ,JPOR,J.P ORIGINAL,62,178.59,"11,072.58",5.9,3,"1,082.60",216.52,20,546.83,50.5,0.6,58,4.6,127,12,
32118GD        ,ZapPtMetPuADDIC T   ,PLAN/DORA ,KHAN,HANG GUAN SH,35,126.54,"4,428.90",1.3,8,"1,557.44","1,211.28",77.8,545.12,35,2.4,131,18.6,194,24,
CECILY01CG     ,ZapPtMetGliPAZZLE V ,PLAN/ESCA ,SPRI,Springland I,13,148.21,"1,926.73",1.2,3,982.6,491.3,50,537.97,54.7,2.5,300,18.8,61,34,
900119CML      ,ZapPtMetPuKISSE T   ,PLAN/CAME ,KFUL,Fu Liu Hua S,1,163.84,163.84,0,6,"1,515.64","1,082.60",71.4,532.6,35.1,18,975,85.7,196,6,
ALTINOSLGDSHM  ,SandTaMetEscDELIC V ,TALT/GOLD ,FORD,FORTUNE DINA,10,341.89,"3,418.90",2.9,1,867.83,0,0,525.94,60.6,1.1,176,9.1,80,35,
ALTINOSSLSHM   ,SandTaMetEscDELIC V ,TALT/SILV ,FORD,FORTUNE DINA,6,341.89,"2,051.34",1.7,1,867.83,0,0,525.94,60.6,1.8,284,14.3,80,35,
SPRING27BK     ,ZapPtMetSuedTOPMO V ,PLAN/NEGR ,TOPG,TOP GUY INTL,6,170.95,"1,025.70",0.9,2,866.08,0,0,524.18,60.5,3.4,526,25,79,9,
AUBREEGBKFAB   ,ZapPtAm2LonaSODA U  ,PLAN/NEGR ,FORD,FORTUNE DINA,11,216.01,"2,376.11",1.6,2,947.82,0,0,515.8,54.4,2,239,15.4,204,35,
EPACKSDTPEISU  ,BotiTcMetSuedSODA V ,TCOR/DTPE ,FORD,FORTUNE DINA,47,347.37,"16,326.39",13.4,1,860,0,0,512.63,59.6,0.3,37,2.1,80,33,
MONSOONSCGSU   ,BotTmMetGamuSODA  V ,TMED/COGN ,FORD,FORTUNE DINA,38,329.95,"12,538.10",5.4,2,"1,171.31",390.43,33.3,511.41,43.7,0.6,48,5,67,21,
3073NV         ,ZapPtAm4CosPuTOOTA T,PLAN/AZUL ,KXIE,xie zhen mei,35,144.62,"5,061.70",1.4,7,"1,515.64","1,515.64",100,503.3,33.2,2.2,108,16.7,197,35,
